date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,FXB,FXE
2021-10-01 09:30:00,431.56,431.95,431.16,431.43,28754.37,431.619,17801,431.6605,435.7599,427.5611,431.0713,46.1173,430.74,431.51,428.86,431.54,164.5,23.52,43.35,103.66,66.44,96.59,5.48,78.31,67.04,60.23,87.3,45.92,23.82,37.03,52.98,340.96,357.46,220.91,115.49,130.74,108.12
2021-10-01 10:00:00,431.43,432.46,430.99,432.21,36288.79,431.981,21809,431.479,435.1177,427.8403,431.0721,49.3511,431.85,432.66,431.54,435.61,164.4,23.32,43.1,103.84,66.56,97.18,5.4801,78.21,67.22,60.5,87.36,45.91,23.86,36.91,53.1,341.66,358.14,221.87,115.56,130.66,108.12
2021-10-01 10:30:00,432.21,433.89,432.21,433.3,52706.08,433.298,27919,431.3875,434.7347,428.0403,431.0744,53.5467,433.07,433.37,431.54,435.61,164.48,22.9,42.9,104.07,66.7,97.46,5.4801,78.45,67.23,60.7,87.41,45.91,23.85,36.9505,53.35,342.67,358.79,222.38,115.52,130.66,108.11
2021-10-01 11:00:00,433.29,434.33,433.29,434.03,47697.93,433.856,24613,431.4025,434.7939,428.0111,431.0771,56.1656,433.94,434.1,431.54,435.61,164.44,22.72,42.6,104.27,66.83,97.83,5.5137,78.84,67.41,61.02,87.42,45.93,23.86,37.05,53.3,343.23,359.36,223.23,115.53,130.66,108.13
2021-10-01 11:30:00,434.04,434.93,433.95,434.75,43957.11,434.377,23743,431.4045,434.8038,428.0052,431.0801,58.6422,434.55,434.76,431.54,435.61,164.46,22.55,42.3,104.13,66.87,98.14,5.5137,78.49,67.38,60.88,87.44,45.94,23.86,37.1235,53.18,343.69,360.33,223.06,115.64,130.66,108.13
2021-10-01 12:00:00,434.75,436.04,434.75,434.85,61902.53,435.381,34385,431.5335,435.2366,427.8304,431.0846,58.9888,434.76,434.91,431.54,435.61,164.34,22.71,42.3,104.41,66.9,97.82,5.5137,78.69,67.31,60.93,87.44,45.93,23.89,37.435,53.13,343.81,360.32,222.97,115.59,130.58,108.08
2021-10-01 12:30:00,434.85,435.38,433.57,434.29,166851.32,434.411,80841,431.728,435.5782,427.8778,431.0947,56.1511,434.25,434.45,431.54,435.61,164.58,23.23,42.4,104.34,66.8,97.65,5.5,78.33,67.2,60.83,87.39,45.93,23.88,37.17,53.25,343.18,360.25,222.28,115.61,130.53,108.08
2021-10-04 06:30:00,433.0,433.96,432.16,432.7,75429.73,432.867,46195,431.82,435.6708,427.9692,431.097,48.9507,432.66,432.72,431.54,435.61,163.83,23.44,43.85,105.68,67.17,98.67,5.3526,79.22,68.03,61.71,87.27,45.88,23.88,37.38,54.87,343.52,355.87,222.1,115.28,131.22,108.38
2021-10-04 07:00:00,432.68,433.17,429.82,429.95,83083.11,431.254,51637,431.772,435.6903,427.8537,431.0952,39.5132,429.74,430.26,428.86,431.54,164.63,24.36,44.6,104.77,66.91,97.46,5.4198,78.54,67.39,61.45,87.22,45.88,23.87,37.54,54.61,341.01,353.79,220.27,115.39,131.25,108.4
2021-10-04 07:30:00,429.95,429.95,427.07,428.03,103371.63,428.371,58608,431.579,435.8219,427.3361,431.0892,34.5105,427.93,428.18,425.46,428.86,165.17,24.89,45.15,105.03,66.9,96.63,5.41,78.08,67.71,61.44,87.17,45.87,23.76,36.37,54.92,339.37,352.08,219.86,115.51,131.04,108.33
2021-10-04 08:00:00,428.02,428.82,427.15,427.89,72296.94,427.937,43484,431.339,435.8386,426.8394,431.0849,34.1708,427.88,427.93,425.46,428.86,164.98,24.74,45.15,105.39,66.64,96.94,5.4205,78.07,67.51,61.36,87.15,45.88,23.78,36.49,54.71,339.07,352.26,219.64,115.49,131.04,108.28
2021-10-04 08:30:00,427.89,428.67,426.36,428.4,87301.65,427.304,50510,431.14,435.7875,426.4925,431.0805,36.6185,428.18,428.69,425.46,428.86,165.07,24.44,45.2,105.82,66.85,97.3,5.4205,78.08,67.75,61.33,87.19,45.9,23.77,36.674,54.72,339.83,352.2,220.0,115.51,131.03,108.31
2021-10-04 09:00:00,428.39,428.59,427.21,427.45,43271.47,428.022,25537,430.898,435.7789,426.0171,431.0775,34.0767,427.23,427.52,425.46,428.86,165.35,24.98,45.5,105.7,66.77,97.62,5.4205,77.94,68.01,61.2,87.17,45.9,23.77,37.49,54.79,339.18,351.17,219.96,115.54,131.11,108.29
2021-10-04 09:30:00,427.46,427.9,426.65,427.24,46649.87,427.218,28990,430.8115,435.8836,425.7394,431.0741,33.5228,427.23,427.52,425.46,428.86,165.38,25.08,45.55,105.14,66.65,97.59,5.4205,78.03,68.03,61.18,87.15,45.9,23.77,37.4501,54.84,339.08,351.02,219.87,115.58,131.11,108.31
2021-10-04 10:00:00,427.23,428.25,426.5,427.23,48901.18,427.372,29054,430.7025,435.9799,425.4251,431.0706,33.4948,427.23,427.52,425.46,428.86,165.19,24.95,45.6,105.19,66.66,97.51,5.4205,78.05,67.95,61.15,87.14,45.91,23.76,37.72,54.84,339.03,351.02,219.86,115.5,131.14,108.3
2021-10-04 10:30:00,427.22,428.06,427.17,427.34,37783.46,427.602,23145,430.6845,436.005,425.364,431.068,34.1446,427.23,427.52,425.46,428.86,164.95,24.96,45.55,105.2,66.66,97.03,5.4205,78.09,68.02,61.16,87.15,45.9,23.77,38.49,54.88,339.24,351.11,219.94,115.5,131.13,108.31
2021-10-04 11:00:00,427.34,428.55,427.23,427.75,56247.37,427.881,36389,430.6125,436.0497,425.1753,431.0645,36.63,427.58,427.82,425.46,428.86,165.03,24.9,45.3,104.91,66.62,96.61,5.45,78.02,67.92,61.1,87.17,45.9,23.79,38.7,54.59,339.44,351.74,219.99,115.52,131.13,108.33
2021-10-04 11:30:00,427.75,428.58,427.31,428.22,48450.25,427.977,30415,430.5025,436.0389,424.9661,431.0619,39.4509,428.18,428.69,425.46,428.86,165.21,24.77,45.1,104.93,66.66,96.67,5.45,77.96,67.91,61.12,87.14,45.9,23.81,38.88,54.58,339.77,352.34,220.08,115.51,131.13,108.38
2021-10-04 12:00:00,428.23,429.22,427.32,427.64,59171.43,428.176,36727,430.3125,435.9668,424.6582,431.0581,37.2474,427.58,427.82,425.46,428.86,165.0,24.99,45.45,104.87,66.57,96.4,5.45,78.09,68.0,61.21,87.13,45.89,23.76,38.62,54.55,339.53,351.33,220.02,115.48,131.13,108.29
2021-10-04 12:30:00,427.63,429.04,427.32,428.69,171258.84,428.17,96780,430.1695,435.836,424.503,431.0505,43.4098,428.69,428.75,425.46,428.86,165.4,24.17,45.0,104.75,66.57,96.78,5.52,78.08,67.77,61.16,87.11,45.88,23.74,39.13,54.49,340.0,352.7,220.22,115.47,131.16,108.29
2021-10-05 07:00:00,431.25,433.79,431.17,433.74,77057.93,432.717,44457,430.238,436.0459,424.4301,431.0548,62.959,433.69,433.84,431.54,435.61,163.92,22.75,43.45,107.57,65.87,97.82,5.53,78.65,68.24,61.71,87.2,45.92,24.03,39.63,55.57,344.12,356.71,222.18,115.12,131.0,108.0
2021-10-05 07:30:00,433.74,434.51,433.16,434.48,65571.87,433.893,35058,430.297,436.2503,424.3437,431.0589,64.9426,434.45,434.55,431.54,435.61,163.86,22.55,43.0,107.03,66.16,98.77,5.53,78.37,68.38,61.72,87.17,45.93,24.05,39.5,55.57,344.31,357.87,222.68,115.04,131.0,108.04
2021-10-05 08:00:00,434.47,435.18,434.21,434.65,46495.63,434.813,25797,430.328,436.3646,424.2914,431.062,65.4009,434.55,434.76,431.54,435.61,164.29,22.6,42.9,107.02,66.67,98.48,5.51,78.66,68.48,61.88,87.2,45.9,24.07,39.5,55.71,344.48,358.12,222.18,115.09,131.0,108.22
2021-10-05 08:30:00,434.64,434.95,433.78,434.54,39995.68,434.322,22703,430.3175,436.3239,424.3111,431.0646,64.8105,434.45,434.55,431.54,435.61,164.64,22.7,42.85,106.56,66.51,98.2,5.51,78.6,68.39,61.9,87.17,45.89,24.05,39.325,55.48,344.29,358.37,221.48,115.09,131.38,108.2
2021-10-05 09:00:00,434.54,435.17,433.97,434.22,35515.1,434.537,20473,430.286,436.203,424.369,431.0667,63.0276,434.19,434.25,431.54,435.61,164.49,22.61,42.7,105.73,66.33,98.22,5.47,78.19,68.09,61.89,87.17,45.88,24.06,39.23,55.37,343.79,358.73,220.37,115.12,131.38,108.19
2021-10-05 09:30:00,434.23,434.55,433.85,434.51,24226.72,434.214,13732,430.297,436.2444,424.3496,431.0682,63.9943,434.45,434.55,431.54,435.61,164.56,22.54,42.65,106.2,66.5,98.61,5.47,78.22,68.34,61.92,87.17,45.88,24.05,39.49,55.47,344.06,358.93,220.93,115.12,131.38,108.16
2021-10-05 10:00:00,434.51,434.72,434.08,434.54,27949.08,434.469,15979,430.389,436.5359,424.2421,431.07,64.0989,434.45,434.55,431.54,435.61,164.6,22.5,42.65,105.91,66.49,98.82,5.47,78.31,68.48,62.0,87.14,45.89,24.05,39.543,55.53,344.27,358.79,221.28,115.13,131.38,108.16
2021-10-05 10:30:00,434.53,435.26,434.43,435.0,28957.52,434.882,14371,430.6415,437.1023,424.1807,431.0721,65.7418,434.97,435.01,431.54,435.61,164.72,22.48,42.45,106.12,66.55,98.95,5.47,78.35,68.48,61.93,87.17,45.88,24.07,39.444,55.54,344.4,359.32,221.24,115.13,131.38,108.15
2021-10-05 11:00:00,435.0,435.37,434.66,435.14,31499.97,434.993,16634,430.997,437.6242,424.3698,431.0745,66.248,435.01,435.34,431.54,435.61,164.8,22.39,42.5,105.99,66.53,98.79,5.47,78.4,68.49,62.02,87.14,45.88,24.05,39.9065,55.46,344.59,359.3,221.2,115.1,131.38,108.11
2021-10-05 11:30:00,435.14,435.49,434.92,434.97,35140.25,435.243,19477,431.351,438.0327,424.6693,431.077,64.9921,434.97,435.01,431.54,435.61,164.72,22.38,42.5,106.36,66.61,99.04,5.47,78.49,68.38,62.13,87.12,45.88,24.03,39.9935,55.49,344.53,359.19,221.38,115.06,131.38,108.08
2021-10-05 12:00:00,434.97,435.34,434.35,434.44,48199.51,434.869,25547,431.653,438.3199,424.9861,431.08,61.1029,434.25,434.45,431.54,435.61,164.62,22.43,42.75,106.23,66.48,98.78,5.47,78.52,68.39,62.3,87.09,45.88,24.04,40.22,55.56,344.28,358.5,221.21,115.07,131.38,108.07
2021-10-05 12:30:00,434.45,434.85,432.85,433.08,108718.62,433.817,51812,431.9345,438.338,425.531,431.084,52.4322,433.07,433.37,431.54,435.61,164.58,22.97,43.2,105.86,66.39,98.7,5.47,78.3,68.31,62.27,87.06,45.87,24.01,40.44,55.63,343.14,357.38,221.04,115.11,131.19,108.1
2021-10-06 07:00:00,428.87,431.11,427.54,430.56,109321.1,428.961,61608,432.1825,438.0289,426.3361,431.0787,43.4456,430.41,430.74,428.86,431.54,164.56,24.12,43.3,104.38,65.78,94.95,5.38,77.74,67.25,61.38,86.84,45.82,23.96,42.27,54.52,340.59,357.08,217.87,115.23,130.69,107.59
2021-10-06 07:30:00,430.54,431.52,429.7,430.95,67994.46,430.638,37301,432.363,437.8095,426.9165,431.0785,45.1086,430.74,431.51,428.86,431.54,164.57,23.86,43.2,104.17,65.8,94.42,5.3512,77.66,66.74,61.08,86.89,45.82,23.96,42.58,54.42,340.72,357.4,218.01,115.23,130.77,107.61
2021-10-06 08:00:00,430.95,431.43,429.44,429.57,49723.0,430.423,26705,432.454,437.6439,427.2641,431.0771,40.5633,429.24,429.74,428.86,431.54,164.41,24.29,43.75,104.12,65.74,94.53,5.5,77.65,66.93,61.28,86.84,45.82,23.91,42.63,54.44,339.66,355.95,217.21,115.2,130.61,107.49
2021-10-06 08:30:00,429.58,431.21,429.08,431.08,41245.27,429.941,22212,432.597,437.4597,427.7343,431.0771,46.8716,430.74,431.51,428.86,431.54,164.77,23.77,43.2,104.65,66.19,95.32,5.5,77.78,67.3,61.59,86.87,45.82,23.95,42.836,54.59,340.84,357.41,218.67,115.22,130.61,107.57
2021-10-06 09:00:00,431.07,431.19,429.11,429.58,43274.92,429.893,23149,432.694,437.2232,428.1648,431.0759,42.0923,429.24,429.74,428.86,431.54,164.78,24.4,43.75,103.9,65.99,94.76,5.44,77.63,67.3,61.35,86.85,45.81,23.89,42.52,54.15,339.89,355.83,217.71,115.18,130.61,107.59
2021-10-06 09:30:00,429.57,430.55,429.35,430.01,29043.64,429.936,16931,432.76,437.0879,428.4321,431.0754,43.8595,429.74,430.26,428.86,431.54,164.78,24.2,43.7,104.37,66.09,94.99,5.44,77.87,67.55,61.56,86.87,45.83,23.91,42.55,54.39,340.48,356.01,217.94,115.2,130.61,107.61
2021-10-06 10:00:00,430.0,431.27,429.19,431.26,45034.22,430.124,23364,432.7595,437.0881,428.4309,431.0755,48.7554,430.74,431.51,428.86,431.54,164.65,23.79,43.25,104.53,66.14,95.07,5.44,78.0,67.7,61.75,86.95,45.84,23.94,42.29,54.37,341.19,357.28,218.26,115.1,130.57,107.59
2021-10-06 10:30:00,431.25,432.81,431.19,432.56,61947.6,432.205,32917,432.7005,437.0061,428.3949,431.0772,53.3151,431.85,432.66,431.54,435.61,164.76,23.22,42.95,104.87,66.4,95.68,5.45,78.08,67.99,61.91,87.0,45.84,23.98,42.38,54.58,342.15,358.19,219.17,115.09,130.57,107.6
2021-10-06 11:00:00,432.57,434.21,432.02,433.99,76763.31,433.402,39982,432.676,436.9463,428.4057,431.0813,57.7668,433.94,434.1,431.54,435.61,164.8,22.72,42.5,105.07,66.72,95.99,5.45,78.17,68.05,61.98,86.98,45.84,24.02,42.565,54.42,343.45,359.34,219.91,115.06,130.57,107.66
2021-10-06 11:30:00,433.98,434.53,433.22,433.28,56781.43,433.932,31741,432.6075,436.792,428.423,431.0835,54.9644,433.07,433.37,431.54,435.61,164.9,23.1,42.8,104.86,66.79,95.89,5.45,78.16,67.94,62.05,86.97,45.83,24.01,42.25,54.32,342.92,358.5,219.37,115.11,130.57,107.66
2021-10-06 12:00:00,433.28,433.98,433.15,433.95,53814.04,433.578,29730,432.578,436.7157,428.4403,431.0864,57.0804,433.94,434.1,431.54,435.61,164.96,22.86,42.7,104.93,66.87,96.06,5.45,78.41,68.0,62.12,86.99,45.81,24.01,42.65,54.02,343.49,358.83,219.6,115.12,130.57,107.68
2021-10-06 12:30:00,433.94,435.12,433.03,434.9,109255.98,434.245,53966,432.612,436.8138,428.4102,431.0939,59.9535,434.76,434.91,431.54,435.61,165.0,22.41,42.35,104.93,67.08,96.0,5.4,78.61,68.0,62.29,87.01,45.83,24.01,42.7,54.13,344.16,359.67,219.86,115.15,130.9,107.74
2021-10-07 07:30:00,441.41,441.6,440.83,441.34,40353.13,441.287,23646,433.5805,440.9968,426.1642,431.1323,72.9727,441.14,441.35,441.11,443.22,164.26,21.25,40.35,105.71,68.89,100.04,5.4234,79.09,69.75,63.32,87.26,45.89,24.21,41.75,54.66,349.56,365.23,224.02,114.78,131.27,107.73
2021-10-07 08:00:00,441.35,441.41,440.46,440.85,30179.83,440.957,17958,433.866,441.9132,425.8188,431.1376,70.7876,440.85,441.03,436.12,441.11,164.42,21.43,40.55,106.13,68.81,99.82,5.4337,79.31,69.8,63.43,87.21,45.89,24.18,42.0,55.0,349.17,364.87,224.33,114.8,131.26,107.78
2021-10-07 08:30:00,440.87,441.41,440.78,441.38,22869.9,441.115,12225,434.1865,442.8696,425.5034,431.1418,71.7722,441.35,441.6,441.11,443.22,164.41,21.39,40.25,105.94,68.4,98.94,5.4271,79.39,69.35,63.44,87.25,45.88,24.18,41.68,54.85,349.5,365.63,224.42,114.77,131.31,107.78
2021-10-07 09:00:00,441.39,441.55,440.76,441.0,21792.62,441.137,12723,434.5145,443.6926,425.3364,431.1457,69.9517,440.85,441.03,436.12,441.11,164.38,21.38,40.5,106.16,68.31,98.58,5.5044,79.31,69.52,63.35,87.23,45.87,24.2,41.77,55.1,349.32,365.05,224.25,114.75,131.31,107.68
2021-10-07 09:30:00,441.0,441.31,440.7,441.16,18935.17,441.019,10715,434.9185,444.5104,425.3266,431.1491,70.2934,441.14,441.35,441.11,443.22,164.38,21.31,40.4,106.09,68.3,98.67,5.43,79.34,69.66,63.42,87.27,45.88,24.2,41.99,54.9,349.31,365.34,224.58,114.76,131.31,107.69
2021-10-07 10:00:00,441.16,441.21,440.75,441.21,15635.32,440.974,8993,435.5355,445.0792,425.9918,431.152,70.4066,441.14,441.35,441.11,443.22,164.47,21.1,40.4,106.18,68.23,98.77,5.48,79.38,69.8,63.5,87.23,45.88,24.19,41.93,55.01,349.43,365.27,224.93,114.79,131.19,107.69
2021-10-07 10:30:00,441.2,441.22,440.48,440.57,19844.29,440.839,11557,436.036,445.5333,426.5387,431.1553,66.8916,440.51,440.65,436.12,441.11,164.36,21.18,40.6,105.93,68.19,98.56,5.49,79.29,69.67,63.36,87.19,45.87,24.2,41.95,54.93,348.85,364.76,224.49,114.73,131.19,107.76
2021-10-07 11:00:00,440.56,440.62,439.84,439.95,31741.66,440.181,18973,436.486,445.8283,427.1437,431.1604,63.5801,439.86,440.26,436.12,441.11,164.21,21.32,40.8,106.02,68.11,98.65,5.5,79.05,69.59,63.18,87.16,45.87,24.2,42.0,54.98,348.53,364.19,223.69,114.72,131.19,107.69
2021-10-07 11:30:00,439.96,440.09,439.02,439.15,31732.26,439.529,18586,436.965,445.8089,428.1211,431.1649,59.4878,438.97,439.22,436.12,441.11,164.16,21.57,40.9,105.79,68.01,98.42,5.48,78.8,69.7,63.08,87.13,45.87,24.2,41.9101,55.1,347.77,363.89,223.45,114.71,131.19,107.67
2021-10-07 12:00:00,439.14,440.0,438.88,439.61,42536.28,439.571,23505,437.3915,445.8744,428.9086,431.1714,61.0406,439.47,439.72,436.12,441.11,164.16,21.22,40.8,106.04,68.25,98.9,5.515,78.8,69.69,63.22,87.14,45.87,24.25,41.95,55.27,348.22,364.1,223.41,114.69,131.19,107.67
2021-10-07 12:30:00,439.59,439.72,438.2,438.65,89386.74,438.765,50793,437.845,445.5423,430.1477,431.1834,56.1994,438.3,438.97,436.12,441.11,164.14,21.22,41.2,105.69,68.13,98.95,5.49,78.68,69.5,63.05,87.03,45.86,24.23,41.55,55.35,347.63,362.93,223.34,114.69,131.13,107.66
2021-10-08 07:30:00,438.98,439.37,438.04,438.74,40857.89,438.795,23093,438.958,444.2713,433.6447,431.2054,55.9902,438.3,438.97,436.12,441.11,164.45,20.7,41.5,108.14,68.4,98.42,5.48,79.11,70.24,63.48,86.96,45.9,24.26,42.69,55.83,347.73,362.08,223.55,114.41,131.4,107.85
2021-10-08 08:00:00,438.74,439.41,438.3,439.0,28074.13,438.97,16490,439.2085,444.0089,434.4081,431.2094,57.1085,438.97,439.22,436.12,441.11,164.33,20.64,41.5,108.24,68.38,98.34,5.48,79.04,70.11,63.72,86.93,45.88,24.28,42.53,55.86,347.99,362.02,223.31,114.32,131.4,107.83
2021-10-08 08:30:00,439.01,439.1,438.21,438.35,21554.78,438.557,13732,439.462,443.4501,435.4739,431.2121,53.4518,438.3,438.97,436.12,441.11,164.42,20.85,41.75,108.1,68.38,98.27,5.48,79.02,69.89,63.6,86.86,45.88,24.27,42.18,55.75,347.57,361.41,222.47,114.42,131.33,107.82
2021-10-08 09:00:00,438.35,438.67,437.81,437.87,26017.18,438.283,16123,439.658,442.8489,436.4671,431.2152,50.8618,437.54,437.91,436.12,441.11,164.34,20.87,41.8,107.73,68.22,97.8,5.49,78.95,69.89,63.49,86.89,45.88,24.27,42.33,55.46,347.24,361.3,221.94,114.37,131.21,107.76
2021-10-08 09:30:00,437.86,438.67,437.78,438.2,25141.22,438.28,14719,439.823,442.2664,437.3796,431.2184,52.5636,438.2,438.3,436.12,441.11,164.42,20.65,41.6,107.89,68.34,97.81,5.49,78.94,70.06,63.59,86.88,45.88,24.29,42.35,55.5,347.6,361.62,222.34,114.43,131.21,107.76
2021-10-08 10:00:00,438.2,438.42,437.19,437.48,28064.25,437.725,17199,439.6635,442.2756,437.0514,431.2215,48.6081,437.41,437.54,436.12,441.11,164.28,20.85,41.95,107.72,68.18,97.72,5.5284,78.9,70.05,63.46,86.81,45.89,24.27,42.25,55.13,347.08,360.82,221.79,114.41,131.21,107.75
2021-10-08 10:30:00,437.46,438.12,437.28,438.06,23199.55,437.635,13792,439.496,442.068,436.924,431.2243,51.7575,437.91,438.07,436.12,441.11,164.52,20.73,41.7,107.98,68.31,97.64,5.5284,78.84,70.29,63.42,86.83,45.87,24.28,42.27,55.42,347.46,361.5,222.11,114.49,131.21,107.78
2021-10-08 11:00:00,438.05,439.21,437.97,439.17,28498.54,438.563,16521,439.3875,441.8184,436.9566,431.2284,57.1673,438.97,439.22,436.12,441.11,164.45,20.51,41.4,108.12,68.49,97.87,5.5284,79.06,70.4,63.53,86.85,45.87,24.32,42.23,55.38,348.36,362.43,222.62,114.45,131.21,107.87
2021-10-08 11:30:00,439.17,439.31,438.63,438.73,21830.6,438.918,14154,439.2815,441.6316,436.9314,431.2313,54.5557,438.3,438.97,436.12,441.11,164.36,20.45,41.5,108.15,68.51,97.63,5.5263,78.85,70.28,63.35,86.84,45.86,24.31,42.2235,55.43,348.0,362.02,222.39,114.42,131.21,107.88
2021-10-08 12:00:00,438.73,439.14,438.61,438.85,26806.6,438.88,16856,439.155,441.3033,437.0067,431.2349,55.1574,438.3,438.97,436.12,441.11,164.27,20.39,41.55,108.4,68.61,97.59,5.49,78.68,70.23,63.32,86.8,45.86,24.33,42.33,55.52,348.24,362.02,222.34,114.42,131.21,107.84
2021-10-08 12:30:00,438.84,438.9,437.48,437.83,101267.39,437.969,54364,438.9965,441.0422,436.9508,431.2468,49.1951,437.54,437.91,436.12,441.11,164.25,20.61,41.8,108.08,68.46,97.97,5.49,78.57,70.2,63.29,86.77,45.86,24.32,42.32,55.46,347.53,361.1,221.6,114.42,131.19,107.78
2021-10-11 07:00:00,439.4,440.26,439.36,440.15,32734.53,439.803,19487,438.855,440.4317,437.2783,431.2598,60.0417,439.86,440.26,436.12,441.11,164.47,19.93,41.2,108.53,70.71,101.58,5.46,79.42,71.95,64.0,86.8,45.93,24.13,44.445,56.52,349.42,363.03,223.27,114.26,131.42,107.89
2021-10-11 07:30:00,440.16,440.23,439.52,439.64,20592.12,439.821,12673,438.8085,440.2271,437.3899,431.2629,57.0147,439.47,439.72,436.12,441.11,164.3,20.06,41.4,108.58,70.59,101.51,5.46,79.6,71.97,63.96,86.77,45.93,24.11,44.48,56.43,348.86,362.38,223.16,114.19,131.42,107.84
2021-10-11 08:00:00,439.65,439.87,439.13,439.38,19588.04,439.502,11068,438.78,440.1268,437.4332,431.2657,55.4791,439.31,439.39,436.12,441.11,164.37,20.06,41.4,108.56,70.64,101.34,5.46,79.0,71.99,64.02,86.76,45.93,24.11,44.43,56.58,348.83,362.29,223.21,114.26,131.42,107.84
2021-10-11 08:30:00,439.38,440.14,439.33,439.6,21146.09,439.739,11819,438.8025,440.1877,437.4173,431.2689,56.5456,439.47,439.72,436.12,441.11,164.31,19.88,41.4,108.35,70.42,101.22,5.45,79.06,71.98,64.39,86.77,45.93,24.13,44.4565,56.57,349.19,362.35,223.46,114.24,131.3,107.84
2021-10-11 09:00:00,439.59,439.68,438.21,438.63,31127.33,438.657,15010,438.7535,440.0895,437.4175,431.2729,50.7706,438.3,438.97,436.12,441.11,164.26,20.0,41.6,107.88,70.25,100.58,5.4663,78.88,71.74,64.12,86.75,45.93,24.09,44.35,56.57,348.27,361.78,222.81,114.22,131.3,107.8
2021-10-11 09:30:00,438.62,438.65,437.72,438.06,21608.74,438.176,11955,438.724,440.0935,437.3545,431.2756,47.6885,437.91,438.07,436.12,441.11,164.2,20.18,41.65,107.35,70.16,100.17,5.4663,78.66,71.62,64.05,86.7,45.92,24.09,44.63,56.51,347.66,361.68,222.25,114.2,131.3,107.74
2021-10-11 10:00:00,438.07,438.08,436.28,436.47,42046.72,437.127,21952,438.629,440.3114,436.9466,431.2794,40.3331,436.1,436.6,436.12,441.11,164.14,20.58,42.15,107.01,69.84,99.34,5.4663,78.68,71.51,64.01,86.63,45.91,24.03,44.4625,56.41,346.51,360.18,221.5,114.24,131.04,107.73
2021-10-11 10:30:00,436.46,436.83,435.93,436.48,35192.04,436.431,19127,438.504,440.4189,436.5891,431.2827,40.3954,436.1,436.6,436.12,441.11,164.01,20.48,42.1,107.13,69.86,99.23,5.4663,78.76,71.52,64.05,86.61,45.91,24.05,44.47,56.41,346.4,360.4,221.94,114.23,131.05,107.69
2021-10-11 11:00:00,436.48,437.32,436.27,436.56,28925.78,436.802,16176,438.395,440.484,436.306,431.2854,40.9265,436.1,436.6,436.12,441.11,164.1,20.46,42.0,107.08,69.9,99.27,5.5,78.71,71.59,64.23,86.58,45.91,24.04,44.55,56.24,346.16,360.66,221.72,114.21,131.05,107.69
2021-10-11 11:30:00,436.54,437.03,436.2,436.83,23184.87,436.589,13873,438.2865,440.4622,436.1108,431.2877,42.7797,436.74,436.9,436.12,441.11,164.12,20.45,41.95,107.36,69.98,99.56,5.5,78.56,71.62,64.29,86.59,45.91,24.06,44.41,56.21,346.37,360.74,222.04,114.17,131.05,107.69
2021-10-11 12:00:00,436.81,437.07,435.85,435.89,30578.83,436.437,17623,438.1635,440.5762,435.7508,431.2901,38.2775,435.72,435.99,435.61,436.1,164.1,20.73,42.3,107.49,69.9,99.22,5.52,78.42,71.42,64.07,86.54,45.91,24.05,44.55,56.17,345.56,359.75,221.56,114.16,131.05,107.69
2021-10-11 12:30:00,435.9,436.19,434.62,434.67,95410.12,435.28,48623,438.0035,440.8569,435.1501,431.2958,33.3691,434.55,434.76,431.54,435.61,163.93,21.0,42.75,107.11,69.81,98.61,5.5,78.34,71.37,63.97,86.5,45.84,24.08,44.315,56.16,344.96,358.39,220.31,114.15,130.87,107.64
2021-10-12 07:30:00,434.68,435.0,433.98,434.08,32740.64,434.521,20865,437.46,441.3609,433.5591,431.3051,33.2751,433.94,434.1,431.54,435.61,164.79,20.77,43.3,107.09,69.05,99.95,5.599,78.69,71.38,63.12,86.66,45.87,24.05,43.195,56.2,344.89,356.9,221.44,114.38,131.02,107.61
2021-10-12 08:00:00,434.1,435.5,434.07,434.8,31988.92,434.851,17744,437.2415,441.2235,433.2595,431.307,38.4463,434.76,434.91,431.54,435.61,164.83,20.4,43.0,107.06,69.1,100.36,5.48,78.8,71.39,63.54,86.68,45.87,24.05,43.32,56.09,345.18,357.75,221.42,114.38,130.98,107.56
2021-10-12 08:30:00,434.8,435.37,434.25,435.33,22110.49,434.723,13747,437.0715,441.0751,433.0679,431.3086,42.0091,435.01,435.34,431.54,435.61,164.62,20.22,42.7,107.07,69.07,100.2,5.48,78.74,71.46,63.46,86.73,45.87,24.07,43.0665,56.23,345.42,358.5,222.05,114.37,130.98,107.52
2021-10-12 09:00:00,435.35,436.07,435.06,435.16,23861.8,435.64,12747,436.887,440.8858,432.8882,431.3102,41.1857,435.01,435.34,431.54,435.61,164.64,20.25,42.75,107.07,69.14,99.87,5.48,78.69,71.38,63.22,86.69,45.87,24.06,42.87,56.21,345.29,358.38,221.96,114.46,130.98,107.51
2021-10-12 09:30:00,435.17,435.21,433.98,434.18,26476.54,434.392,13568,436.7045,440.8452,432.5638,431.3116,36.7175,434.1,434.19,431.54,435.61,164.61,20.54,43.15,106.59,69.03,99.74,5.48,78.78,71.24,63.23,86.68,45.87,24.04,42.84,56.1,344.53,357.4,221.67,114.51,130.94,107.45
